nSerialNumber,TimeStamp,sSymbol,nBestBuyOrderPrice,nBestBuyOrderQuantity,nBestSellOrderPrice,nBestSellOrderQuantity,nLastTradedPrice,nTotalTradedQuantity
323,01-09-2017 09:20,XYZ Corporation,1167.35,600,1167.7,6,1167.7,40325
324,01-09-2017 09:20,XYZ Corporation,1167.35,491,1167.7,24,1167.35,40444
325,01-09-2017 09:20,XYZ Corporation,1167.35,453,1167.7,20,1167.35,40482
326,01-09-2017 09:20,XYZ Corporation,1167.35,453,1167.7,22,1167.35,40482
327,01-09-2017 09:20,XYZ Corporation,1167.25,129,1167.65,162,1167.35,40482
328,01-09-2017 09:20,XYZ Corporation,1167.25,129,1167.65,162,1167.35,40482
329,01-09-2017 09:20,XYZ Corporation,1167.25,3,1167.65,137,1167.25,40633
330,01-09-2017 09:20,XYZ Corporation,1167.25,3,1167.65,137,1167.25,40633
331,01-09-2017 09:20,XYZ Corporation,1167.35,153,1167.65,135,1167.65,40635
332,01-09-2017 09:20,XYZ Corporation,1167.25,32,1167.45,6,1167.45,40926
333,01-09-2017 09:20,XYZ Corporation,1167.6,564,1167.65,14,1167.65,41016
334,01-09-2017 09:20,XYZ Corporation,1167.6,564,1167.65,14,1167.65,41086
335,01-09-2017 09:20,XYZ Corporation,1168,244,1168.5,50,1168,41271
336,01-09-2017 09:20,XYZ Corporation,1168,100,1168.45,42,1168,41586
337,01-09-2017 09:20,XYZ Corporation,1168,46,1168.45,36,1168,41640
338,01-09-2017 09:20,XYZ Corporation,1168,46,1168.45,53,1168,41640
339,01-09-2017 09:20,XYZ Corporation,1168,46,1168.45,53,1168,41640
340,01-09-2017 09:20,XYZ Corporation,1168,46,1168.4,128,1168,41640
341,01-09-2017 09:20,XYZ Corporation,1168,10,1168.45,17,1168,41676
342,01-09-2017 09:20,XYZ Corporation,1168,10,1168.4,26,1168,41676
343,01-09-2017 09:20,XYZ Corporation,1168,10,1168.4,77,1168,41676
344,01-09-2017 09:20,XYZ Corporation,1168,10,1168.4,85,1168,41676
345,01-09-2017 09:20,XYZ Corporation,1168,31,1168.4,59,1168,41802
346,01-09-2017 09:20,XYZ Corporation,1168,31,1168.4,59,1168,41802
347,01-09-2017 09:20,XYZ Corporation,1168.35,20,1168.4,8,1168,41802
348,01-09-2017 09:20,XYZ Corporation,1168,31,1168.4,8,1168.35,41822
349,01-09-2017 09:20,XYZ Corporation,1168,31,1168.4,4,1168.4,41834
350,01-09-2017 09:20,XYZ Corporation,1168,31,1168.4,4,1168.4,41834
351,01-09-2017 09:20,XYZ Corporation,1168,31,1168.4,4,1168.4,41834
352,01-09-2017 09:20,XYZ Corporation,1168,31,1168.35,60,1168.4,41834
353,01-09-2017 09:20,XYZ Corporation,1168,31,1168.35,66,1168.4,41834
354,01-09-2017 09:20,XYZ Corporation,1167.4,38,1168.05,3,1167.4,41990
355,01-09-2017 09:20,XYZ Corporation,1167.45,44,1167.75,3,1167.4,41990
356,01-09-2017 09:20,XYZ Corporation,1167.45,26,1168.15,85,1168.05,42036
357,01-09-2017 09:20,XYZ Corporation,1168.1,99,1168.15,10,1168.15,42189
358,01-09-2017 09:20,XYZ Corporation,1168.15,2,1168.5,56,1168.15,42317
359,01-09-2017 09:21,XYZ Corporation,1168.1,43,1168.5,73,1168.35,42383
360,01-09-2017 09:21,XYZ Corporation,1168.1,43,1168.35,53,1168.45,42633
361,01-09-2017 09:21,XYZ Corporation,1168.1,101,1168.35,65,1168.35,42685
362,01-09-2017 09:21,XYZ Corporation,1168.1,101,1168.35,65,1168.35,42685
363,01-09-2017 09:21,XYZ Corporation,1168.1,101,1168.3,34,1168.35,42686
364,01-09-2017 09:21,XYZ Corporation,1168.1,101,1168.3,12,1168.1,42788
365,01-09-2017 09:21,XYZ Corporation,1168.1,101,1168.2,2,1168.3,42796
366,01-09-2017 09:21,XYZ Corporation,1168.1,91,1168.25,14,1168.25,42986
367,01-09-2017 09:21,XYZ Corporation,1168.1,58,1168.25,14,1168.25,43044
368,01-09-2017 09:21,XYZ Corporation,1168.1,58,1168.25,16,1168.25,43044
369,01-09-2017 09:21,XYZ Corporation,1168.1,58,1168.25,16,1168.25,43044
370,01-09-2017 09:21,XYZ Corporation,1168.1,53,1168.25,16,1168.1,43049
371,01-09-2017 09:21,XYZ Corporation,1168.1,53,1168.25,16,1168.1,43049
372,01-09-2017 09:21,XYZ Corporation,1168.25,224,1168.3,6,1168.25,43090
373,01-09-2017 09:21,XYZ Corporation,1168.15,26,1168.6,24,1168.6,43314
374,01-09-2017 09:21,XYZ Corporation,1168.1,53,1168.15,4,1168.15,43348
375,01-09-2017 09:21,XYZ Corporation,1168.1,53,1168.15,4,1168.15,43348
376,01-09-2017 09:21,XYZ Corporation,1168.3,94,1168.6,22,1168.15,43354
377,01-09-2017 09:21,XYZ Corporation,1168.3,69,1168.6,17,1168.3,43518
378,01-09-2017 09:21,XYZ Corporation,1168.3,69,1168.6,24,1168.6,43533
379,01-09-2017 09:21,XYZ Corporation,1168.3,69,1168.6,24,1168.6,43533
380,01-09-2017 09:21,XYZ Corporation,1168.3,69,1168.6,24,1168.6,43533
381,01-09-2017 09:21,XYZ Corporation,1168.25,83,1168.6,27,1168.25,43619
382,01-09-2017 09:21,XYZ Corporation,1168.25,83,1168.45,3,1168.45,43627
383,01-09-2017 09:21,XYZ Corporation,1168.2,550,1168.45,2,1168.2,43760
384,01-09-2017 09:21,XYZ Corporation,1168.2,550,1168.35,2,1168.2,43760
385,01-09-2017 09:21,XYZ Corporation,1168.2,330,1168.6,24,1168.2,43990
386,01-09-2017 09:21,XYZ Corporation,1168.5,29,1168.6,26,1168.55,44301
387,01-09-2017 09:21,XYZ Corporation,1168.25,600,1168.5,6,1168.5,44372
388,01-09-2017 09:21,XYZ Corporation,1168.15,548,1168.55,1,1168.15,44483
389,01-09-2017 09:21,XYZ Corporation,1168.15,548,1168.35,3,1168.15,44483
390,01-09-2017 09:21,XYZ Corporation,1168.15,590,1168.6,52,1168.6,44592
391,01-09-2017 09:21,XYZ Corporation,1168.2,44,1168.35,52,1168.4,44596
392,01-09-2017 09:21,XYZ Corporation,1168.15,42,1168.35,58,1168.4,44596
393,01-09-2017 09:21,XYZ Corporation,1168.3,600,1168.35,6,1168.35,44680
394,01-09-2017 09:21,XYZ Corporation,1168.3,600,1168.35,7,1168.35,44713
395,01-09-2017 09:21,XYZ Corporation,1168.2,44,1168.35,7,1168.3,44724
396,01-09-2017 09:21,XYZ Corporation,1168.1,553,1168.35,6,1168.35,45035
397,01-09-2017 09:21,XYZ Corporation,1168.15,44,1168.35,9,1168.35,45051
398,01-09-2017 09:21,XYZ Corporation,1168.15,44,1168.35,3,1168.35,45118
399,01-09-2017 09:21,XYZ Corporation,1168.25,40,1168.6,4,1168.6,45165
400,01-09-2017 09:21,XYZ Corporation,1168.25,40,1168.6,6,1168.6,45221
401,01-09-2017 09:21,XYZ Corporation,1168.25,40,1168.45,1,1168.45,45247
402,01-09-2017 09:21,XYZ Corporation,1168.15,44,1168.35,4,1168.1,45544
403,01-09-2017 09:21,XYZ Corporation,1168.15,43,1168.35,3,1168.35,45583
404,01-09-2017 09:21,XYZ Corporation,1168.15,43,1168.35,2,1168.35,45586
405,01-09-2017 09:21,XYZ Corporation,1168.4,61,1168.6,15,1168.35,45600
406,01-09-2017 09:21,XYZ Corporation,1168.35,30,1168.4,7,1168.4,45661
407,01-09-2017 09:21,XYZ Corporation,1168.35,30,1168.4,7,1168.4,45661
408,01-09-2017 09:21,XYZ Corporation,1168.2,595,1168.3,2,1168.4,45710
409,01-09-2017 09:21,XYZ Corporation,1168.2,595,1168.3,2,1168.4,45710
410,01-09-2017 09:21,XYZ Corporation,1168.2,595,1168.65,40,1168.6,45735
411,01-09-2017 09:21,XYZ Corporation,1168.2,600,1168.65,42,1168.25,45770
412,01-09-2017 09:21,XYZ Corporation,1168.2,590,1168.45,2,1168.2,45780
413,01-09-2017 09:21,XYZ Corporation,1168.2,490,1168.45,2,1168.2,45880
414,01-09-2017 09:21,XYZ Corporation,1168.2,443,1168.45,1,1168.45,45938
415,01-09-2017 09:21,XYZ Corporation,1168.35,15,1168.6,157,1168.45,45939
416,01-09-2017 09:21,XYZ Corporation,1168.35,15,1168.6,157,1168.45,45939
417,01-09-2017 09:22,XYZ Corporation,1168.15,421,1168.2,10,1168.15,46133
418,01-09-2017 09:22,XYZ Corporation,1168.15,392,1168.2,11,1168.15,46162
419,01-09-2017 09:22,XYZ Corporation,1168.2,569,1168.4,103,1168.2,46193
420,01-09-2017 09:22,XYZ Corporation,1168.2,569,1168.4,103,1168.2,46193
421,01-09-2017 09:22,XYZ Corporation,1168.2,569,1168.4,114,1168.2,46193
422,01-09-2017 09:22,XYZ Corporation,1168.15,392,1168.35,41,1168.2,46193
423,01-09-2017 09:22,XYZ Corporation,1168.15,392,1168.35,41,1168.2,46193
424,01-09-2017 09:22,XYZ Corporation,1168.15,392,1168.35,41,1168.2,46193
425,01-09-2017 09:22,XYZ Corporation,1168.25,362,1168.35,10,1168.25,46224
426,01-09-2017 09:22,XYZ Corporation,1168.25,362,1168.3,2,1168.25,46224
427,01-09-2017 09:22,XYZ Corporation,1168.25,962,1168.3,2,1168.25,46224
428,01-09-2017 09:22,XYZ Corporation,1168.25,962,1168.3,3,1168.25,46224
429,01-09-2017 09:22,XYZ Corporation,1168.15,600,1168.3,3,1168.25,46224
430,01-09-2017 09:22,XYZ Corporation,1168.15,600,1168.3,3,1168.25,46224
431,01-09-2017 09:22,XYZ Corporation,1168.15,600,1168.25,32,1168.25,46224
432,01-09-2017 09:22,XYZ Corporation,1168.15,600,1168.35,5,1168.3,46424
433,01-09-2017 09:22,XYZ Corporation,1168.15,558,1168.35,5,1168.35,46476
434,01-09-2017 09:22,XYZ Corporation,1168.15,558,1168.35,5,1168.35,46476
435,01-09-2017 09:22,XYZ Corporation,1168.15,520,1168.35,6,1168.15,46514
436,01-09-2017 09:22,XYZ Corporation,1168.1,421,1168.3,75,1168.3,46519
437,01-09-2017 09:22,XYZ Corporation,1168.1,783,1168.3,82,1168.3,46521
438,01-09-2017 09:22,XYZ Corporation,1168.1,421,1168.3,82,1168.3,46521
439,01-09-2017 09:22,XYZ Corporation,1168.25,100,1168.3,82,1168.3,46521
440,01-09-2017 09:22,XYZ Corporation,1168.1,742,1168.3,9,1168.1,46662
441,01-09-2017 09:22,XYZ Corporation,1168.15,600,1168.3,11,1168.1,46672
442,01-09-2017 09:22,XYZ Corporation,1168.2,937,1168.3,8,1168.3,46707
443,01-09-2017 09:22,XYZ Corporation,1168.2,928,1168.35,1,1168.3,46716
444,01-09-2017 09:22,XYZ Corporation,1168.2,928,1168.35,1,1168.3,46716
445,01-09-2017 09:22,XYZ Corporation,1168.2,579,1168.3,267,1168.3,46741
446,01-09-2017 09:22,XYZ Corporation,1168.3,5,1168.4,110,1168.4,47048
447,01-09-2017 09:22,XYZ Corporation,1168.25,600,1168.4,117,1168.1,47068
448,01-09-2017 09:22,XYZ Corporation,1168.25,539,1168.4,110,1168.25,47129
449,01-09-2017 09:22,XYZ Corporation,1168.25,464,1168.4,110,1168.25,47204
450,01-09-2017 09:22,XYZ Corporation,1168.25,464,1168.4,112,1168.25,47204
451,01-09-2017 09:22,XYZ Corporation,1168.15,5,1168.25,136,1168.25,47204
452,01-09-2017 09:22,XYZ Corporation,1168.6,569,1168.65,40,1168.4,47812
453,01-09-2017 09:22,XYZ Corporation,1168.6,569,1168.65,40,1168.4,47812
454,01-09-2017 09:22,XYZ Corporation,1168.6,569,1169,42,1169,47912
455,01-09-2017 09:22,XYZ Corporation,1168.6,204,1169,48,1168.6,48277
456,01-09-2017 09:22,XYZ Corporation,1168.6,76,1168.95,23,1168.6,48410
457,01-09-2017 09:22,XYZ Corporation,1168.4,500,1168.6,2,1168.6,48486
458,01-09-2017 09:22,XYZ Corporation,1168.4,415,1168.8,3,1168.8,48586
459,01-09-2017 09:22,XYZ Corporation,1168.2,26,1168.9,26,1168.15,48603
460,01-09-2017 09:22,XYZ Corporation,1168.4,583,1168.8,16,1168.75,48657
461,01-09-2017 09:22,XYZ Corporation,1168.2,609,1168.8,17,1168.75,48657
462,01-09-2017 09:22,XYZ Corporation,1168.25,583,1168.55,1,1168.8,48757
463,01-09-2017 09:22,XYZ Corporation,1168.5,436,1169,128,1168.5,49171
464,01-09-2017 09:22,XYZ Corporation,1168.5,436,1169.2,128,1169,49261
465,01-09-2017 09:22,XYZ Corporation,1168.5,436,1169.2,128,1169,49261
466,01-09-2017 09:22,XYZ Corporation,1168.5,146,1169,13,1168.5,49551
467,01-09-2017 09:22,XYZ Corporation,1168.5,146,1169,11,1169,49553
468,01-09-2017 09:22,XYZ Corporation,1168.5,146,1168.8,50,1169,49553
469,01-09-2017 09:22,XYZ Corporation,1168.5,96,1168.8,55,1168.5,49603
470,01-09-2017 09:22,XYZ Corporation,1168.5,96,1168.65,2,1168.5,49603
471,01-09-2017 09:22,XYZ Corporation,1168.6,583,1168.65,2,1168.65,49605
472,01-09-2017 09:22,XYZ Corporation,1168.5,783,1168.65,4,1168.65,49614
473,01-09-2017 09:22,XYZ Corporation,1168.65,94,1168.8,50,1168.65,49620
474,01-09-2017 09:22,XYZ Corporation,1168.65,60,1168.8,50,1168.65,49654
475,01-09-2017 09:23,XYZ Corporation,1168.65,564,1168.8,55,1168.65,49734
476,01-09-2017 09:23,XYZ Corporation,1168.6,10,1168.8,55,1168.5,49752
477,01-09-2017 09:23,XYZ Corporation,1168.6,10,1168.8,55,1168.5,49752
478,01-09-2017 09:23,XYZ Corporation,1168.5,181,1168.8,55,1168.55,49781
479,01-09-2017 09:23,XYZ Corporation,1168.5,172,1168.8,55,1168.5,49790
480,01-09-2017 09:23,XYZ Corporation,1168.5,713,1168.8,56,1168.5,49794
481,01-09-2017 09:23,XYZ Corporation,1168.55,10,1168.8,56,1168.55,49795
482,01-09-2017 09:23,XYZ Corporation,1168.55,6,1168.8,56,1168.55,49799
483,01-09-2017 09:23,XYZ Corporation,1168.55,6,1168.8,56,1168.55,49799
484,01-09-2017 09:23,XYZ Corporation,1168.55,6,1168.8,5,1168.8,49856
485,01-09-2017 09:23,XYZ Corporation,1168.55,6,1168.65,2,1168.8,49856
486,01-09-2017 09:23,XYZ Corporation,1168.55,6,1168.65,2,1168.65,49862
487,01-09-2017 09:23,XYZ Corporation,1168.55,6,1168.65,2,1168.65,49866
488,01-09-2017 09:23,XYZ Corporation,1168.5,718,1168.65,2,1168.65,49866
489,01-09-2017 09:23,XYZ Corporation,1168.7,13,1169.5,26,1168.7,50223
490,01-09-2017 09:23,XYZ Corporation,1168.75,439,1169.5,26,1168.75,50384
491,01-09-2017 09:23,XYZ Corporation,1168.8,10,1169.15,2,1168.75,50384
492,01-09-2017 09:23,XYZ Corporation,1168.75,309,1169.15,2,1168.75,50524
493,01-09-2017 09:23,XYZ Corporation,1168.7,50,1169.15,3,1168.75,50542
494,01-09-2017 09:23,XYZ Corporation,1168.85,103,1169.75,26,1169,51102
495,01-09-2017 09:23,XYZ Corporation,1169.5,50,1169.75,5,1169,51102
496,01-09-2017 09:23,XYZ Corporation,1169.5,33,1169.75,24,1169.5,51119
497,01-09-2017 09:23,XYZ Corporation,1169.5,33,1169.75,22,1169.5,51119
498,01-09-2017 09:23,XYZ Corporation,1169.5,33,1169.75,22,1169.5,51119
499,01-09-2017 09:23,XYZ Corporation,1169.5,33,1169.75,22,1169.5,51119
500,01-09-2017 09:23,XYZ Corporation,1169.5,33,1169.75,21,1169.75,51121
501,01-09-2017 09:23,XYZ Corporation,1169.5,33,1169.75,21,1169.75,51121
502,01-09-2017 09:23,XYZ Corporation,1169.35,42,1169.75,21,1169.7,51154
503,01-09-2017 09:23,XYZ Corporation,1169.35,2,1169.7,6,1169.3,51267
504,01-09-2017 09:23,XYZ Corporation,1169.25,602,1169.35,3,1169.35,51278
505,01-09-2017 09:23,XYZ Corporation,1169.15,59,1169.55,4,1169.35,51312
506,01-09-2017 09:23,XYZ Corporation,1169.15,19,1169.55,4,1169.15,51352
507,01-09-2017 09:23,XYZ Corporation,1169.5,144,1169.55,1,1169.55,51386
508,01-09-2017 09:23,XYZ Corporation,1169.65,589,1169.8,3,1169.8,51401
509,01-09-2017 09:23,XYZ Corporation,1169.5,744,1169.8,3,1169.65,51603
510,01-09-2017 09:23,XYZ Corporation,1170,132,1170.3,47,1170,51974
511,01-09-2017 09:23,XYZ Corporation,1170,32,1170.3,32,1170.3,52472
512,01-09-2017 09:23,XYZ Corporation,1170,32,1170.3,42,1170.3,52472
513,01-09-2017 09:23,XYZ Corporation,1170,32,1170.3,7,1170,52638
514,01-09-2017 09:23,XYZ Corporation,1170,73,1170.25,32,1170,52673
515,01-09-2017 09:23,XYZ Corporation,1169.35,30,1169.55,100,1169.55,52852
516,01-09-2017 09:23,XYZ Corporation,1169,30,1169.35,14,1169.35,52882
517,01-09-2017 09:23,XYZ Corporation,1168.7,87,1169.35,14,1169,52920
518,01-09-2017 09:23,XYZ Corporation,1168.75,87,1169.35,7,1169.35,52927
519,01-09-2017 09:23,XYZ Corporation,1169.1,600,1169.55,48,1169.55,53263
520,01-09-2017 09:23,XYZ Corporation,1169.25,499,1169.45,10,1169.25,53428
521,01-09-2017 09:23,XYZ Corporation,1168.7,600,1169.25,40,1169.5,54027
522,01-09-2017 09:23,XYZ Corporation,1169.05,600,1169.55,38,1169.45,54163
523,01-09-2017 09:23,XYZ Corporation,1169.5,509,1169.55,33,1169.45,54259
524,01-09-2017 09:23,XYZ Corporation,1169.75,357,1170.15,128,1169.65,54411
525,01-09-2017 09:23,XYZ Corporation,1168.65,35,1169,105,1169,56660
526,01-09-2017 09:23,XYZ Corporation,1168.55,600,1168.65,54,1168.65,56749
527,01-09-2017 09:23,XYZ Corporation,1168.55,600,1168.65,52,1168.65,57349
528,01-09-2017 09:23,XYZ Corporation,1168.5,62,1169,15,1169,57797
529,01-09-2017 09:23,XYZ Corporation,1168.5,62,1169,41,1169,57897
530,01-09-2017 09:23,XYZ Corporation,1168.5,62,1168.75,4,1169,57897
531,01-09-2017 09:23,XYZ Corporation,1168.5,62,1168.75,12,1169,57997
532,01-09-2017 09:23,XYZ Corporation,1168.75,287,1169.4,26,1168.75,58202
533,01-09-2017 09:23,XYZ Corporation,1168.75,187,1169.4,30,1168.75,58302
534,01-09-2017 09:24,XYZ Corporation,1168.75,150,1169.1,16,1168.75,58339
535,01-09-2017 09:24,XYZ Corporation,1168.75,78,1169.1,18,1168.75,58411
536,01-09-2017 09:24,XYZ Corporation,1168.75,78,1168.9,2,1168.75,58411
537,01-09-2017 09:24,XYZ Corporation,1168.5,32,1168.85,1,1168.5,58519
538,01-09-2017 09:24,XYZ Corporation,1168.6,87,1169,15,1169,58669
539,01-09-2017 09:24,XYZ Corporation,1168.8,100,1169,1,1169.1,59319
540,01-09-2017 09:24,XYZ Corporation,1168.5,174,1168.8,14,1168.8,59520
541,01-09-2017 09:24,XYZ Corporation,1168.55,32,1168.75,132,1168.55,59656
542,01-09-2017 09:24,XYZ Corporation,1168.55,32,1168.75,134,1168.55,59656
543,01-09-2017 09:24,XYZ Corporation,1168.55,32,1168.75,134,1168.55,59656
544,01-09-2017 09:24,XYZ Corporation,1168.5,42,1168.55,22,1168.5,59977
545,01-09-2017 09:24,XYZ Corporation,1168.5,42,1168.55,22,1168.5,59977
546,01-09-2017 09:24,XYZ Corporation,1168.45,600,1168.55,16,1168.5,60019
547,01-09-2017 09:24,XYZ Corporation,1168.45,600,1168.55,19,1168.55,60099
548,01-09-2017 09:24,XYZ Corporation,1168.5,636,1168.55,5,1168.55,60138
549,01-09-2017 09:24,XYZ Corporation,1168.5,36,1168.95,29,1168.55,60170
550,01-09-2017 09:24,XYZ Corporation,1168.6,10,1168.95,31,1168.55,60170
551,01-09-2017 09:24,XYZ Corporation,1168.35,545,1168.95,32,1168.5,60246
552,01-09-2017 09:24,XYZ Corporation,1168.65,545,1168.95,34,1168.5,60246
553,01-09-2017 09:24,XYZ Corporation,1168.4,87,1168.95,34,1168.5,60246
554,01-09-2017 09:24,XYZ Corporation,1168.95,342,1169.65,26,1168.95,60449
555,01-09-2017 09:24,XYZ Corporation,1168.85,1200,1169.65,26,1168.95,60449
556,01-09-2017 09:24,XYZ Corporation,1168.85,1200,1169.65,43,1168.95,60449
557,01-09-2017 09:24,XYZ Corporation,1168.85,1164,1169.55,44,1168.85,60485
558,01-09-2017 09:24,XYZ Corporation,1168.85,1164,1169.55,46,1168.85,60485
559,01-09-2017 09:24,XYZ Corporation,1168.9,1164,1169.55,8,1169.55,60523
560,01-09-2017 09:24,XYZ Corporation,1168.9,1164,1169.55,8,1169.55,60523
561,01-09-2017 09:24,XYZ Corporation,1168.9,1164,1169.55,20,1169.55,60573
562,01-09-2017 09:24,XYZ Corporation,1168.9,1164,1169.55,14,1169.55,60623
563,01-09-2017 09:24,XYZ Corporation,1168.9,1164,1169.25,2,1169.55,60623
564,01-09-2017 09:24,XYZ Corporation,1168.9,1164,1169.25,2,1169.55,60623
565,01-09-2017 09:24,XYZ Corporation,1168.85,1143,1169.25,4,1168.85,60644
566,01-09-2017 09:24,XYZ Corporation,1168.85,1142,1169.25,4,1168.85,60655
567,01-09-2017 09:24,XYZ Corporation,1168.85,1484,1169.25,4,1168.9,60656
568,01-09-2017 09:24,XYZ Corporation,1169,100,1169.25,4,1168.9,60656
569,01-09-2017 09:24,XYZ Corporation,1169,100,1169.1,458,1169.1,62498
570,01-09-2017 09:24,XYZ Corporation,1168.5,600,1169,36,1169,62798
571,01-09-2017 09:24,XYZ Corporation,1168.5,449,1169.1,458,1168.5,62949
572,01-09-2017 09:24,XYZ Corporation,1168.5,391,1169.05,9,1169.1,63320
573,01-09-2017 09:24,XYZ Corporation,1168.5,391,1168.7,1,1168.7,63370
574,01-09-2017 09:24,XYZ Corporation,1168.35,600,1168.5,49,1168.5,63761
575,01-09-2017 09:24,XYZ Corporation,1168.5,525,1169.1,456,1168.5,63936
576,01-09-2017 09:24,XYZ Corporation,1168.65,525,1169.05,34,1169.1,63986
577,01-09-2017 09:24,XYZ Corporation,1168.5,50,1168.8,17,1169.1,63986
578,01-09-2017 09:24,XYZ Corporation,1168.5,150,1168.65,4,1168.7,63987
579,01-09-2017 09:24,XYZ Corporation,1168.6,525,1168.65,3,1168.5,64011
580,01-09-2017 09:24,XYZ Corporation,1168.5,640,1168.6,30,1168.6,64022
581,01-09-2017 09:24,XYZ Corporation,1168.6,935,1168.65,2,1168.65,64209
582,01-09-2017 09:24,XYZ Corporation,1168.9,26,1169.6,13,1169.55,64837
583,01-09-2017 09:24,XYZ Corporation,1169.15,385,1169.6,128,1169.15,64992
584,01-09-2017 09:24,XYZ Corporation,1168.6,344,1169.25,26,1168.6,65468
585,01-09-2017 09:24,XYZ Corporation,1168.6,344,1168.7,11,1168.7,65508
586,01-09-2017 09:24,XYZ Corporation,1168.65,600,1168.8,3,1168.8,65548
587,01-09-2017 09:24,XYZ Corporation,1169.05,600,1169.35,3,1168.8,65560
588,01-09-2017 09:24,XYZ Corporation,1169.05,600,1169.35,3,1168.8,65560
589,01-09-2017 09:24,XYZ Corporation,1169.05,600,1169.35,27,1168.8,65560
590,01-09-2017 09:24,XYZ Corporation,1169,10,1169.3,21,1168.8,65560
591,01-09-2017 09:24,XYZ Corporation,1168.5,789,1169,520,1168.6,65580
592,01-09-2017 09:25,XYZ Corporation,1168.55,87,1169,529,1168.6,65580
593,01-09-2017 09:25,XYZ Corporation,1168.75,190,1169,525,1168.6,65580
594,01-09-2017 09:25,XYZ Corporation,1168.6,640,1168.75,28,1168.75,65770
595,01-09-2017 09:25,XYZ Corporation,1168.6,486,1168.65,8,1168.65,66556
596,01-09-2017 09:25,XYZ Corporation,1168.6,486,1168.65,7,1168.65,66588
597,01-09-2017 09:25,XYZ Corporation,1168.65,299,1169,46,1169,66646
598,01-09-2017 09:25,XYZ Corporation,1168.65,299,1168.85,3,1169,66646
599,01-09-2017 09:25,XYZ Corporation,1168.65,324,1168.85,1,1168.85,66671
600,01-09-2017 09:25,XYZ Corporation,1168.65,324,1168.85,1,1168.85,66671
601,01-09-2017 09:25,XYZ Corporation,1169.15,461,1169.25,21,1168.85,66706
602,01-09-2017 09:25,XYZ Corporation,1169.1,451,1169.25,24,1169.15,66716
603,01-09-2017 09:25,XYZ Corporation,1169.1,451,1169.25,24,1169.15,66716
604,01-09-2017 09:25,XYZ Corporation,1168.65,299,1169,13,1168.65,67095
605,01-09-2017 09:25,XYZ Corporation,1168.65,252,1169,11,1168.65,67142
606,01-09-2017 09:25,XYZ Corporation,1168.65,252,1168.85,3,1168.65,67142
607,01-09-2017 09:25,XYZ Corporation,1168.6,252,1168.65,8,1168.65,67167
608,01-09-2017 09:25,XYZ Corporation,1168.6,252,1168.65,8,1168.65,67167
609,01-09-2017 09:25,XYZ Corporation,1168.6,252,1168.65,8,1168.65,67192
610,01-09-2017 09:25,XYZ Corporation,1168.6,205,1168.65,10,1168.6,67239
611,01-09-2017 09:25,XYZ Corporation,1168.6,174,1169.15,42,1168.8,67313
612,01-09-2017 09:25,XYZ Corporation,1168.6,174,1169.15,45,1168.8,67313
613,01-09-2017 09:25,XYZ Corporation,1168.65,546,1168.9,3,1168.9,67551
614,01-09-2017 09:25,XYZ Corporation,1168.85,494,1168.9,1,1168.9,67610
615,01-09-2017 09:25,XYZ Corporation,1168.85,494,1169.45,26,1168.9,67611
616,01-09-2017 09:25,XYZ Corporation,1168.55,600,1168.9,12,1168.5,68129
617,01-09-2017 09:25,XYZ Corporation,1168.7,498,1168.85,33,1168.55,68231
618,01-09-2017 09:25,XYZ Corporation,1168.7,498,1168.85,33,1168.55,68231
619,01-09-2017 09:25,XYZ Corporation,1168.65,51,1169.25,26,1169.1,68729
620,01-09-2017 09:25,XYZ Corporation,1168.55,600,1168.65,8,1168.65,68780
621,01-09-2017 09:25,XYZ Corporation,1168.55,600,1168.65,8,1168.65,68780
622,01-09-2017 09:25,XYZ Corporation,1168.55,580,1168.65,8,1168.55,68800
623,01-09-2017 09:25,XYZ Corporation,1168.55,579,1168.65,8,1168.55,68801
624,01-09-2017 09:25,XYZ Corporation,1168.5,253,1168.95,54,1169.1,69380
625,01-09-2017 09:25,XYZ Corporation,1168.6,488,1168.8,3,1168.95,69640
626,01-09-2017 09:25,XYZ Corporation,1168.6,488,1168.8,3,1168.95,69640
627,01-09-2017 09:25,XYZ Corporation,1168.6,488,1168.8,3,1168.95,69640
628,01-09-2017 09:25,XYZ Corporation,1168.6,471,1168.8,4,1168.6,69677
629,01-09-2017 09:25,XYZ Corporation,1168.6,471,1168.8,4,1168.6,69677
630,01-09-2017 09:25,XYZ Corporation,1168.5,643,1168.8,4,1168.6,69677
631,01-09-2017 09:25,XYZ Corporation,1168.5,723,1168.6,1,1168.5,69697
632,01-09-2017 09:25,XYZ Corporation,1168.5,719,1168.95,129,1169,69721
633,01-09-2017 09:25,XYZ Corporation,1168.5,719,1168.95,129,1169,69721
634,01-09-2017 09:25,XYZ Corporation,1168.5,152,1168.6,55,1168.5,69821
635,01-09-2017 09:25,XYZ Corporation,1168.55,32,1168.6,57,1168.55,69831
636,01-09-2017 09:25,XYZ Corporation,1168.65,349,1169,11,1168.6,69949
637,01-09-2017 09:25,XYZ Corporation,1168.55,32,1168.85,2,1168.6,69949
