Id,LotFrontage,LotArea,Street,LotShape,LotConfig,LandSlope,Neighborhood,OverallQual,OverallCond,YearBuilt,RoofStyle,BsmtQual,TotalBsmtSF,Electrical,1stFlrSF,2ndFlrSF,GrLivArea,FullBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageArea,OpenPorchSF,SalePrice
711,56,4130,Pave,IR1,Inside,Gtl,BrkSide,3,6,1935,Gable,TA,270,SBrkr,729,0,729,1,2,1,5,0,0,0,52000
712,66,8712,Pave,Reg,Inside,Mod,IDOTRR,4,7,1900,Gable,TA,859,SBrkr,859,319,1178,1,2,1,7,0,384,0,102776
713,40,4671,Pave,IR1,Inside,Gtl,StoneBr,8,5,1988,Gable,Gd,1228,SBrkr,1228,0,1228,2,2,1,5,1,472,120,189000
714,60,9873,Pave,Reg,Inside,Gtl,BrkSide,4,5,1970,Gable,TA,960,SBrkr,960,0,960,1,3,1,6,0,576,288,129000
715,NA,13517,Pave,IR1,CulDSac,Gtl,Sawyer,6,8,1976,Gable,TA,725,SBrkr,725,754,1479,2,3,1,6,0,475,44,130500
716,78,10140,Pave,Reg,Inside,Gtl,NWAmes,6,5,1974,Hip,Gd,1064,SBrkr,1350,0,1350,2,3,1,7,1,478,0,165000
717,60,10800,Pave,Reg,Inside,Gtl,OldTown,7,8,1890,Gable,TA,718,SBrkr,1576,978,2554,1,3,1,8,0,704,48,159500
718,80,10000,Pave,Reg,Inside,Gtl,NWAmes,5,6,1973,Gable,Gd,1176,SBrkr,1178,0,1178,1,3,1,5,1,439,0,157000
719,96,10542,Pave,Reg,Inside,Gtl,NoRidge,7,5,1993,Hip,Gd,1311,SBrkr,1325,1093,2418,2,3,1,9,1,983,154,341000
720,69,9920,Pave,IR1,Inside,Gtl,CollgCr,5,6,1969,Gable,Gd,971,SBrkr,971,0,971,1,3,1,5,1,300,0,128500
721,NA,6563,Pave,IR1,CulDSac,Mod,StoneBr,8,5,1985,Gable,Gd,1742,SBrkr,1742,0,1742,2,2,1,5,1,564,28,275000
722,NA,4426,Pave,Reg,Inside,Gtl,CollgCr,6,5,2004,Gable,Gd,848,SBrkr,848,0,848,1,1,1,3,0,420,0,143000
723,70,8120,Pave,Reg,Inside,Gtl,NAmes,4,7,1970,Gable,TA,864,SBrkr,864,0,864,1,3,1,5,0,463,0,124500
724,60,8172,Pave,Reg,Inside,Gtl,Edwards,4,6,1954,Gable,TA,941,SBrkr,997,473,1470,2,4,1,7,0,548,0,135000
725,86,13286,Pave,IR1,Inside,Gtl,Edwards,9,5,2007,Hip,Ex,1698,SBrkr,1698,0,1698,2,3,1,8,1,768,64,320000
726,60,6960,Pave,Reg,Inside,Gtl,NAmes,4,6,1970,Gable,TA,864,SBrkr,864,0,864,1,3,1,5,0,660,0,120500
727,NA,21695,Pave,IR1,Corner,Gtl,Crawfor,6,9,1988,Hip,Gd,880,SBrkr,1680,0,1680,2,3,1,5,1,540,44,222000
728,64,7314,Pave,Reg,Inside,Gtl,CollgCr,7,5,2007,Gable,Gd,1232,SBrkr,1232,0,1232,2,2,1,6,0,632,0,194500
729,85,11475,Pave,Reg,Corner,Gtl,NAmes,5,5,1958,Gable,TA,1584,SBrkr,1776,0,1776,2,4,2,9,0,888,25,110000
730,52,6240,Pave,Reg,Inside,Gtl,IDOTRR,4,5,1925,Gable,TA,780,FuseA,848,0,1208,1,2,1,5,0,539,23,103000
731,39,5389,Pave,IR1,Inside,Gtl,StoneBr,8,5,1995,Gable,Gd,1595,SBrkr,1616,0,1616,2,2,1,5,1,608,152,236500
732,73,9590,Pave,IR1,Corner,Gtl,Timber,7,5,2003,Gable,Ex,868,SBrkr,1146,0,1146,2,3,1,6,1,438,22,187500
733,75,11404,Pave,IR1,Inside,Gtl,CollgCr,7,5,1998,Gable,Gd,1153,SBrkr,1153,878,2031,2,3,1,8,1,541,84,222500
734,80,10000,Pave,Reg,Corner,Gtl,Sawyer,5,6,1961,Hip,TA,864,SBrkr,1144,0,1144,1,3,1,6,1,264,0,131400
735,NA,8978,Pave,IR1,Corner,Gtl,Sawyer,5,5,1968,Gable,TA,948,SBrkr,948,0,948,1,3,1,6,0,300,0,108000
736,60,10800,Pave,Reg,Inside,Gtl,OldTown,7,7,1914,Gable,Gd,880,SBrkr,880,888,1768,1,2,1,6,2,320,341,163000
737,60,8544,Pave,Reg,Inside,Gtl,NAmes,3,4,1950,Gable,NA,0,FuseF,1040,0,1040,2,2,2,6,0,400,0,93500
738,72,10463,Pave,IR1,CulDSac,Gtl,Gilbert,8,5,2005,Gable,Gd,893,SBrkr,901,900,1801,2,3,1,8,1,800,116,239900
739,60,10800,Pave,Reg,Inside,Gtl,Edwards,5,5,1987,Gable,Gd,1200,SBrkr,1200,0,1200,3,3,1,5,0,0,0,179000
740,65,9313,Pave,IR1,Inside,Gtl,CollgCr,7,5,2004,Gable,Gd,864,SBrkr,864,864,1728,2,3,1,7,0,572,56,190000
741,60,9600,Pave,Reg,Inside,Gtl,OldTown,5,7,1910,Gable,Fa,264,SBrkr,768,664,1432,2,2,1,7,0,360,0,132000
742,65,6768,Pave,IR1,Inside,Gtl,Sawyer,6,8,1961,Hip,TA,912,SBrkr,912,0,912,1,3,1,5,0,288,0,142000
743,65,8450,Pave,Reg,Inside,Gtl,SawyerW,7,5,2000,Gable,Gd,1349,SBrkr,1349,0,1349,2,3,1,6,0,539,55,179000
744,70,12886,Pave,IR1,Inside,Gtl,Sawyer,5,6,1963,Gable,Gd,520,SBrkr,1464,0,1464,2,3,1,6,1,480,0,175000
745,41,5395,Pave,IR1,Inside,Gtl,StoneBr,8,5,1993,Gable,Gd,1337,SBrkr,1337,0,1337,2,2,1,5,1,462,0,180000
746,NA,8963,Pave,IR1,Inside,Gtl,NWAmes,8,9,1976,Hip,TA,1142,SBrkr,1175,1540,2715,3,4,1,11,2,831,204,299800
747,NA,8795,Pave,IR1,Inside,Gtl,Gilbert,7,5,2000,Gable,Gd,952,SBrkr,980,1276,2256,2,4,1,8,1,554,54,236000
748,65,11700,Pave,IR1,Corner,Gtl,OldTown,7,7,1880,Mansard,TA,1240,SBrkr,1320,1320,2640,1,4,1,8,1,864,0,265979
749,59,10593,Pave,IR1,Inside,Gtl,NoRidge,7,5,1996,Hip,Gd,1720,SBrkr,1720,0,1720,2,3,1,7,1,527,56,260400
750,50,8405,Pave,Reg,Inside,Gtl,Edwards,4,3,1945,Gable,NA,0,FuseF,1088,441,1529,2,4,1,9,0,240,0,98000
751,55,8800,Pave,Reg,Corner,Gtl,OldTown,4,7,1910,Gable,TA,576,SBrkr,792,348,1140,1,3,1,7,0,0,160,96500
752,NA,7750,Pave,Reg,Inside,Gtl,Gilbert,7,5,2003,Gable,Gd,660,SBrkr,660,660,1320,2,3,1,6,0,400,48,162000
753,79,9236,Pave,IR1,Inside,Gtl,CollgCr,6,5,1997,Gable,Gd,1479,SBrkr,1494,0,1494,2,3,1,6,0,576,27,217000
754,80,10240,Pave,Reg,Inside,Gtl,NridgHt,8,5,2005,Gable,Gd,1030,SBrkr,1038,1060,2098,2,3,1,8,1,878,52,275500
755,61,7930,Pave,Reg,Inside,Gtl,NAmes,6,8,1969,Gable,TA,1026,SBrkr,1026,0,1026,1,3,1,5,0,440,48,156000
756,34,3230,Pave,Reg,Inside,Gtl,Somerst,6,5,1999,Gable,Gd,729,SBrkr,742,729,1471,2,3,1,6,0,440,24,172500
757,68,10769,Pave,IR1,Inside,Gtl,CollgCr,8,5,2007,Gable,Gd,866,SBrkr,866,902,1768,2,3,1,7,0,578,105,212000
758,NA,11616,Pave,IR1,CulDSac,Gtl,Sawyer,6,5,1978,Hip,TA,672,SBrkr,672,714,1386,2,3,1,6,1,440,0,158900
759,24,2280,Pave,Reg,Inside,Gtl,Somerst,7,5,1999,Gable,Gd,744,SBrkr,757,744,1501,2,3,1,6,0,440,0,179400
760,65,12257,Pave,IR1,Inside,Gtl,NoRidge,8,5,1995,Gable,Gd,1318,SBrkr,1328,1203,2531,2,4,1,9,1,752,98,290000
761,70,9100,Pave,Reg,Inside,Gtl,NAmes,6,6,1959,Hip,TA,864,SBrkr,864,0,864,1,2,1,5,0,300,0,127500
762,60,6911,Pave,Reg,FR2,Gtl,BrkSide,5,5,1924,Gable,TA,1145,SBrkr,1301,0,1301,1,2,1,5,0,440,0,100000
763,72,8640,Pave,Reg,Inside,Gtl,Somerst,7,5,2009,Gable,Gd,756,SBrkr,764,783,1547,2,3,1,7,0,614,45,215200
764,82,9430,Pave,Reg,Inside,Gtl,NoRidge,8,5,1999,Gable,Gd,1252,SBrkr,1268,1097,2365,2,3,1,8,1,856,128,337000
765,30,9549,Pave,IR1,CulDSac,Gtl,Veenker,8,5,1995,Hip,Gd,1494,SBrkr,1494,0,1494,1,2,1,6,1,481,30,270000
766,75,14587,Pave,IR1,Inside,Gtl,Somerst,9,5,2008,Gable,Gd,1498,SBrkr,1506,0,1506,2,2,1,6,1,592,174,264132
767,80,10421,Pave,Reg,Inside,Gtl,NWAmes,7,5,1988,Gable,Gd,980,SBrkr,980,734,1714,2,3,1,7,1,496,66,196500
768,75,12508,Pave,IR1,Inside,Gtl,Mitchel,6,7,1940,Gable,Gd,983,SBrkr,983,767,1750,2,4,1,7,0,423,0,160000
769,70,9100,Pave,Reg,Inside,Gtl,CollgCr,7,5,2004,Hip,Gd,1860,SBrkr,1836,0,1836,2,3,1,8,1,484,33,216837
770,47,53504,Pave,IR2,CulDSac,Mod,StoneBr,8,5,2003,Hip,Gd,1650,SBrkr,1690,1589,3279,3,4,1,12,1,841,36,538000
771,NA,7252,Pave,IR1,CulDSac,Gtl,Sawyer,5,5,1982,Hip,Gd,858,SBrkr,858,0,858,1,2,1,5,0,576,0,134900
772,67,8877,Pave,Reg,Inside,Gtl,Edwards,4,5,1951,Gable,Fa,836,FuseF,1220,0,1220,1,2,1,6,0,396,0,102000
773,94,7819,Pave,Reg,Inside,Gtl,Edwards,6,5,1976,Gable,TA,1029,SBrkr,1117,0,1117,1,3,1,6,1,672,0,107000
774,70,10150,Pave,Reg,Inside,Gtl,NAmes,5,5,1958,Gable,TA,912,FuseA,912,0,912,1,2,1,5,0,275,0,114500
775,110,14226,Pave,Reg,Corner,Gtl,NridgHt,8,5,2006,Hip,Gd,1935,SBrkr,1973,0,1973,2,3,1,9,1,895,45,395000
776,32,4500,Pave,Reg,FR2,Gtl,Mitchel,6,5,1998,Hip,Ex,1204,SBrkr,1204,0,1204,2,2,1,5,0,412,247,162000
777,86,11210,Pave,IR1,Inside,Gtl,CollgCr,7,5,2005,Gable,Gd,1614,SBrkr,1614,0,1614,2,3,1,7,0,865,59,221500
778,100,13350,Pave,IR1,Inside,Gtl,Sawyer,5,5,1974,Hip,TA,864,SBrkr,894,0,894,1,3,1,5,1,440,0,142500
779,60,8400,Pave,Reg,Inside,Gtl,SawyerW,5,5,1977,Gable,NA,0,SBrkr,2020,0,2020,2,4,2,10,2,630,0,144000
780,78,10530,Pave,Reg,Inside,Gtl,Mitchel,6,5,1977,Gable,Gd,975,SBrkr,1004,0,1004,1,2,1,4,0,504,0,135000
781,63,7875,Pave,Reg,Inside,Gtl,Gilbert,7,5,1995,Gable,Gd,1237,SBrkr,1253,0,1253,2,3,1,6,1,402,21,176000
782,65,7153,Pave,Reg,Inside,Gtl,SawyerW,6,5,1992,Gable,Gd,761,SBrkr,810,793,1603,2,3,1,7,0,484,124,175900
783,67,16285,Pave,IR2,Inside,Gtl,CollgCr,7,5,2001,Gable,Gd,1413,SBrkr,1430,0,1430,2,3,1,6,0,605,33,187100
784,NA,9101,Pave,IR1,Corner,Gtl,Mitchel,5,6,1978,Gable,Gd,1097,SBrkr,1110,0,1110,1,1,1,4,1,602,30,165500
785,35,6300,Pave,Reg,Inside,Gtl,OldTown,6,6,1914,Gable,TA,742,SBrkr,742,742,1484,2,3,1,9,1,0,291,128000
786,NA,9790,Pave,Reg,Inside,Gtl,NWAmes,6,5,1967,Gable,TA,1372,SBrkr,1342,0,1342,2,3,1,7,1,457,0,161500
787,60,10800,Pave,Reg,Inside,Gtl,OldTown,5,6,1915,Gable,Fa,686,SBrkr,966,686,1652,2,4,1,7,0,416,0,139000
788,76,10142,Pave,IR1,Inside,Gtl,SawyerW,7,5,2004,Gable,Gd,956,SBrkr,956,1128,2084,2,4,1,8,0,618,45,233000
789,50,6000,Pave,Reg,Corner,Gtl,OldTown,4,7,1954,Gable,TA,901,SBrkr,901,0,901,1,2,1,4,0,281,0,107900
790,NA,12205,Pave,IR1,Inside,Gtl,ClearCr,6,8,1966,Gable,TA,832,SBrkr,976,1111,2087,2,5,1,9,0,444,168,187500
791,43,3182,Pave,Reg,Inside,Gtl,Blmngtn,7,5,2005,Gable,Gd,1145,SBrkr,1145,0,1145,2,2,1,5,1,397,16,160200
792,NA,11333,Pave,IR1,Corner,Gtl,Mitchel,6,5,1976,Gable,Gd,1029,SBrkr,1062,0,1062,1,3,1,5,2,539,0,146800
793,92,9920,Pave,IR1,CulDSac,Gtl,NoRidge,7,5,1996,Gable,Gd,1117,SBrkr,1127,886,2013,2,3,1,8,1,455,130,269790
794,76,9158,Pave,Reg,Inside,Gtl,Somerst,8,5,2007,Gable,Gd,1496,SBrkr,1496,0,1496,2,3,1,7,0,474,130,225000
795,NA,10832,Pave,IR1,Corner,Gtl,Gilbert,7,5,1994,Gable,Gd,712,SBrkr,1086,809,1895,2,3,1,7,1,409,46,194500
796,70,8400,Pave,Reg,Inside,Gtl,SawyerW,6,6,1980,Gable,Gd,650,SBrkr,888,676,1564,2,3,1,7,1,476,50,171000
797,71,8197,Pave,Reg,Inside,Gtl,Sawyer,6,5,1977,Gable,TA,660,SBrkr,1285,0,1285,1,3,1,7,1,528,0,143500
798,57,7677,Pave,Reg,Inside,Gtl,NAmes,5,5,1953,Gable,TA,773,SBrkr,773,0,773,1,2,1,4,0,240,0,110000
799,104,13518,Pave,Reg,Inside,Gtl,NridgHt,9,5,2008,Hip,Ex,1926,SBrkr,1966,1174,3140,3,4,1,11,2,820,78,485000
800,60,7200,Pave,Reg,Corner,Gtl,SWISU,5,7,1937,Gable,Gd,731,SBrkr,981,787,1768,1,3,1,7,2,240,0,175000
801,79,12798,Pave,IR1,Inside,Mod,ClearCr,6,5,1997,Gable,Gd,616,SBrkr,616,1072,1688,2,4,1,8,0,603,114,200000
802,40,4800,Pave,Reg,Inside,Gtl,IDOTRR,4,7,1916,Gable,TA,1196,FuseA,1196,0,1196,1,2,1,5,0,440,0,109900
803,63,8199,Pave,Reg,Inside,Gtl,CollgCr,7,5,2005,Gable,Gd,728,SBrkr,728,728,1456,2,3,1,7,1,410,18,189000
804,107,13891,Pave,Reg,Inside,Gtl,NridgHt,9,5,2008,Hip,Ex,1734,SBrkr,1734,1088,2822,3,4,1,12,1,1020,170,582933
805,75,9000,Pave,Reg,Inside,Gtl,NAmes,5,5,1954,Gable,TA,936,SBrkr,1128,0,1128,1,2,1,5,0,286,0,118000
806,91,12274,Pave,IR1,FR2,Gtl,Somerst,7,5,2008,Gable,Gd,1417,SBrkr,1428,0,1428,2,3,1,6,0,554,60,227680
807,75,9750,Pave,Reg,Inside,Gtl,NAmes,5,5,1967,Gable,TA,980,SBrkr,980,0,980,2,3,1,6,0,384,0,135500
808,144,21384,Pave,Reg,Inside,Gtl,BrkSide,5,6,1923,Gable,TA,1324,SBrkr,1072,504,1576,1,3,1,6,1,528,312,223500
809,85,13400,Pave,Reg,Inside,Gtl,NAmes,5,5,1966,Gable,TA,1024,SBrkr,1086,0,1086,1,3,1,6,1,484,0,159950
810,90,8100,Pave,Reg,Corner,Gtl,OldTown,5,5,1898,Hip,TA,849,FuseA,1075,1063,2138,2,2,3,11,0,360,156,106000
811,78,10140,Pave,Reg,Inside,Gtl,NWAmes,6,6,1974,Hip,TA,1040,SBrkr,1309,0,1309,1,3,1,5,1,484,0,181000
812,NA,4438,Pave,Reg,Inside,Gtl,CollgCr,6,5,2004,Gable,Gd,848,SBrkr,848,0,848,1,1,1,4,1,420,0,144500
813,66,8712,Grvl,Reg,Inside,Mod,IDOTRR,5,5,1952,Hip,TA,540,FuseA,1044,0,1044,1,2,1,4,0,504,0,55993
814,75,9750,Pave,Reg,Inside,Gtl,NAmes,6,6,1958,Gable,TA,1442,SBrkr,1442,0,1442,1,4,1,7,0,301,0,157900
815,45,8248,Pave,Reg,Inside,Gtl,Edwards,5,7,1918,Gable,TA,686,SBrkr,686,564,1250,1,3,1,7,0,280,0,116000
816,48,12137,Pave,IR2,CulDSac,Gtl,CollgCr,7,5,1998,Gable,Gd,1649,SBrkr,1661,0,1661,2,3,1,6,0,598,34,224900
817,NA,11425,Pave,IR1,Corner,Gtl,NAmes,5,6,1954,Gable,TA,1008,SBrkr,1008,0,1008,1,2,1,4,1,275,0,137000
818,NA,13265,Pave,IR1,CulDSac,Gtl,Mitchel,8,5,2002,Hip,Gd,1568,SBrkr,1689,0,1689,2,3,1,7,2,857,59,271000
819,80,8816,Pave,Reg,Inside,Gtl,ClearCr,6,7,1971,Gable,TA,1010,SBrkr,1052,0,1052,1,3,1,6,0,440,0,155000
820,44,6371,Pave,IR1,Inside,Gtl,NridgHt,7,5,2009,Gable,Gd,1358,SBrkr,1358,0,1358,2,2,1,6,1,484,35,224000
821,72,7226,Pave,IR1,CulDSac,Gtl,CollgCr,7,5,2003,Gable,Gd,798,SBrkr,798,842,1640,2,3,1,6,0,595,45,183000
822,60,6000,Pave,Reg,Inside,Mod,OldTown,4,4,1953,Gable,Fa,936,SBrkr,936,0,936,1,2,1,4,0,576,32,93000
823,NA,12394,Pave,IR1,Corner,Gtl,Gilbert,7,5,2003,Gable,Gd,847,SBrkr,847,886,1733,2,3,1,7,1,433,48,225000
824,60,9900,Pave,Reg,Inside,Gtl,SWISU,6,7,1940,Gable,TA,778,SBrkr,944,545,1489,2,3,1,7,1,240,0,139500
825,81,11216,Pave,Reg,Inside,Gtl,Somerst,8,5,2006,Gable,Gd,1489,SBrkr,1489,0,1489,2,3,1,7,1,776,140,232600
826,114,14803,Pave,Reg,Inside,Gtl,NridgHt,10,5,2007,Hip,Ex,2078,SBrkr,2084,0,2084,2,2,1,7,1,1220,45,385000
827,50,6130,Pave,Reg,Inside,Gtl,BrkSide,5,6,1924,Gable,TA,784,SBrkr,784,0,784,1,2,1,5,0,0,0,109500
828,65,8529,Pave,IR1,Inside,Gtl,SawyerW,7,5,2001,Gable,Gd,1454,SBrkr,1434,0,1434,2,3,1,6,1,527,39,189000
829,NA,28698,Pave,IR2,CulDSac,Sev,ClearCr,5,5,1967,Flat,TA,1013,SBrkr,1160,966,2126,2,3,1,7,0,538,0,185000
830,24,2544,Pave,Reg,Inside,Gtl,Somerst,7,5,2005,Gable,Gd,600,SBrkr,520,623,1223,2,2,1,4,0,480,166,147400
831,80,11900,Pave,IR1,Corner,Gtl,NAmes,6,5,1957,Gable,TA,1392,FuseA,1392,0,1392,1,3,1,6,2,458,0,166000
832,30,3180,Pave,Reg,Inside,Gtl,Somerst,7,5,2005,Gable,Gd,600,SBrkr,520,600,1200,2,2,1,4,0,480,166,151000
833,44,9548,Pave,IR1,CulDSac,Gtl,CollgCr,7,6,2003,Gable,Gd,941,SBrkr,941,888,1829,2,3,1,7,1,613,39,237000
834,100,10004,Pave,Reg,Inside,Gtl,NAmes,6,6,1964,Gable,TA,1516,SBrkr,1516,0,1516,1,3,1,6,0,472,0,167000
835,75,7875,Pave,Reg,Inside,Gtl,NAmes,5,6,1961,Gable,TA,1144,SBrkr,1144,0,1144,1,3,1,6,0,456,0,139950
836,60,9600,Pave,Reg,Inside,Gtl,Sawyer,4,7,1950,Gable,Gd,1067,SBrkr,1067,0,1067,2,2,1,4,0,436,0,128000
837,90,8100,Pave,Reg,Inside,Gtl,OldTown,5,6,1948,Gable,TA,1559,SBrkr,1559,0,1559,1,2,1,5,0,812,116,153500
838,21,1680,Pave,Reg,Inside,Gtl,BrDale,6,5,1973,Gable,TA,483,SBrkr,483,504,987,1,2,1,5,0,264,0,100000
839,75,9525,Pave,Reg,Inside,Gtl,CollgCr,5,6,1995,Gable,Gd,1099,SBrkr,1099,0,1099,1,3,1,6,0,352,0,144000
840,70,11767,Pave,Reg,Inside,Gtl,Edwards,5,6,1946,Gable,TA,768,SBrkr,768,432,1200,1,3,1,6,0,240,0,130500
841,NA,12155,Pave,IR1,Inside,Gtl,SWISU,6,8,1925,Gable,TA,672,SBrkr,810,672,1482,2,4,1,7,0,400,0,140000
842,60,10440,Pave,Reg,Inside,Gtl,OldTown,5,8,1904,Gable,TA,650,SBrkr,958,581,1539,2,3,1,8,1,686,78,157500
843,82,9020,Pave,Reg,Inside,Gtl,NAmes,6,7,1966,Gable,TA,1127,SBrkr,1165,0,1165,1,3,1,6,0,490,129,174900
844,80,8000,Pave,Reg,Corner,Gtl,NAmes,5,4,1961,Gable,TA,1800,SBrkr,1800,0,1800,2,6,2,10,0,0,0,141000
845,100,12665,Pave,IR1,Inside,Gtl,OldTown,5,8,1915,Gable,TA,876,SBrkr,876,540,1416,1,4,1,7,1,720,0,153900
846,NA,16647,Pave,IR1,CulDSac,Gtl,Sawyer,5,5,1975,Gable,Gd,1390,SBrkr,1701,0,1701,2,3,1,6,2,611,0,171000
847,75,9317,Pave,Reg,Inside,Gtl,SawyerW,7,5,1993,Gable,Gd,740,SBrkr,1006,769,1775,2,3,1,7,1,425,72,213000
848,36,15523,Pave,IR1,CulDSac,Gtl,CollgCr,5,6,1972,Gable,TA,864,SBrkr,864,0,864,1,3,1,5,1,338,0,133500
849,75,45600,Pave,IR2,Inside,Gtl,ClearCr,6,8,1908,Gable,TA,907,SBrkr,1307,1051,2358,3,5,1,10,1,360,40,240000
850,80,9600,Pave,Reg,FR2,Gtl,Veenker,6,7,1976,Hip,TA,528,SBrkr,1094,761,1855,2,3,1,7,1,512,100,187000
851,36,4435,Pave,Reg,Inside,Gtl,CollgCr,6,5,2003,Gable,Gd,848,SBrkr,848,0,848,1,1,1,3,0,420,0,131500
852,NA,3196,Pave,Reg,Inside,Gtl,Blmngtn,8,5,2003,Gable,Gd,1273,SBrkr,1456,0,1456,2,2,1,7,1,400,20,215000
853,53,7128,Pave,Reg,Inside,Gtl,Crawfor,7,5,1941,Gable,TA,918,SBrkr,918,728,1646,2,4,1,7,2,240,0,164000
854,NA,12095,Pave,IR1,Corner,Gtl,NAmes,6,6,1964,Gable,TA,1127,SBrkr,1445,0,1445,1,3,1,7,1,645,0,158000
855,102,17920,Pave,Reg,Inside,Gtl,Sawyer,5,4,1955,Hip,TA,1763,SBrkr,1779,0,1779,1,3,1,6,1,454,418,170000
856,NA,6897,Pave,IR1,Corner,Gtl,Sawyer,5,8,1962,Gable,TA,1040,SBrkr,1040,0,1040,1,3,1,6,0,260,104,127000
857,NA,10970,Pave,IR1,Inside,Mod,CollgCr,6,6,1978,Gable,Gd,940,SBrkr,1026,0,1026,1,3,1,5,0,576,0,147000
858,65,8125,Pave,Reg,Inside,Gtl,Gilbert,6,5,1994,Gable,Gd,702,SBrkr,702,779,1481,2,3,1,6,1,343,36,174000
859,80,10400,Pave,Reg,Inside,Gtl,NWAmes,7,5,1976,Gable,Gd,1090,SBrkr,1370,0,1370,2,3,1,6,1,479,0,152000
860,NA,11029,Pave,IR1,Corner,Gtl,NWAmes,6,7,1968,Gable,TA,1054,SBrkr,1512,1142,2654,2,4,1,9,1,619,65,250000
861,55,7642,Pave,Reg,Corner,Gtl,Crawfor,7,8,1918,Gable,TA,912,SBrkr,912,514,1426,1,3,1,7,1,216,240,189950
862,75,11625,Pave,Reg,Inside,Gtl,Sawyer,5,4,1965,Hip,TA,1039,SBrkr,1039,0,1039,1,3,1,6,0,504,0,131500
863,81,9672,Pave,Reg,Corner,Gtl,SawyerW,6,5,1984,Hip,Gd,1040,SBrkr,1097,0,1097,2,3,1,6,0,480,0,152000
864,70,7931,Pave,Reg,Inside,Gtl,NAmes,5,5,1959,Hip,TA,1148,SBrkr,1148,0,1148,1,3,1,6,0,672,0,132500
865,72,8640,Pave,Reg,Inside,Gtl,Somerst,7,5,2007,Gable,Ex,1372,SBrkr,1372,0,1372,2,3,1,6,0,529,140,250580
866,NA,8750,Pave,IR1,Inside,Gtl,NAmes,5,6,1970,Gable,TA,1002,SBrkr,1002,0,1002,1,3,1,5,0,902,0,148500
867,67,10656,Pave,IR1,Inside,Gtl,Timber,8,5,2006,Gable,Gd,1638,SBrkr,1646,0,1646,2,3,1,6,1,870,80,248900
868,85,6970,Pave,Reg,Corner,Gtl,Sawyer,4,5,1961,Gable,TA,1040,SBrkr,1120,0,1120,1,3,1,5,0,544,0,129000
869,NA,14762,Pave,IR2,Corner,Gtl,Gilbert,5,6,1948,Gable,NA,0,SBrkr,1547,720,2320,2,2,1,7,1,672,144,169000
870,80,9938,Pave,Reg,Inside,Gtl,SawyerW,7,5,1993,Gable,Gd,1050,SBrkr,1062,887,1949,2,3,1,8,1,574,90,236000
871,60,6600,Pave,Reg,Inside,Gtl,NAmes,5,5,1962,Hip,TA,894,SBrkr,894,0,894,1,2,1,5,0,308,0,109500
872,70,8750,Pave,Reg,Inside,Gtl,CollgCr,6,5,1998,Gable,Gd,804,SBrkr,804,878,1682,2,3,1,7,0,523,77,200500
873,74,8892,Pave,Reg,Corner,Gtl,NAmes,5,7,1953,Gable,TA,105,SBrkr,910,0,910,1,3,1,5,0,414,0,116000
874,60,12144,Pave,Reg,Inside,Gtl,NAmes,5,7,1949,Gable,TA,832,SBrkr,1036,0,1268,1,3,1,6,1,288,28,133000
875,52,5720,Pave,Reg,Inside,Gtl,OldTown,5,6,1941,Gable,TA,676,SBrkr,676,455,1131,1,3,1,5,0,200,0,66500
876,75,9000,Pave,Reg,Inside,Gtl,Somerst,8,5,2007,Gable,Gd,1184,SBrkr,1184,1426,2610,2,4,1,11,1,550,364,303477
877,94,25286,Pave,Reg,Inside,Mod,Mitchel,4,5,1963,Gable,TA,1064,SBrkr,1040,0,1040,1,3,1,5,0,648,0,132250
878,74,8834,Pave,Reg,Inside,Gtl,NridgHt,9,5,2004,Hip,Ex,1462,SBrkr,1462,762,2224,2,4,1,10,1,738,0,350000
879,88,11782,Pave,IR1,Inside,Gtl,Sawyer,5,7,1961,Gable,TA,1109,SBrkr,1155,0,1155,1,3,1,6,0,576,0,148000
880,NA,7000,Pave,IR1,CulDSac,Gtl,CollgCr,5,8,1978,Gable,TA,864,SBrkr,864,0,864,1,3,1,6,0,336,0,136500
881,60,7024,Pave,Reg,Inside,Gtl,Edwards,5,5,2005,Gable,Ex,1090,SBrkr,1090,0,1090,1,2,1,5,0,450,49,157000
882,44,13758,Pave,IR1,CulDSac,Gtl,Timber,7,5,1990,Gable,Gd,1156,SBrkr,1187,530,1717,2,3,1,7,1,400,36,187500
883,NA,9636,Pave,IR1,Corner,Gtl,Gilbert,6,5,1992,Gable,Gd,808,SBrkr,808,785,1593,2,3,1,7,1,389,40,178000
884,60,6204,Pave,Reg,Inside,Gtl,SWISU,4,5,1912,Gable,TA,795,SBrkr,954,795,2230,1,5,1,10,0,440,188,118500
885,65,7150,Pave,Reg,Inside,Gtl,NAmes,5,5,1967,Gable,TA,892,SBrkr,892,0,892,1,3,1,5,0,288,0,100000
886,50,5119,Pave,IR1,CulDSac,Gtl,Somerst,9,5,1999,Gable,Ex,1698,SBrkr,1709,0,1709,2,2,1,5,1,506,65,328900
887,70,8393,Pave,Reg,Corner,Gtl,NAmes,5,5,1959,Gable,TA,1626,SBrkr,1712,0,1712,2,4,2,8,0,588,54,145000
888,59,16466,Pave,IR1,Inside,Gtl,Edwards,5,7,1955,Gable,TA,816,SBrkr,872,521,1393,1,3,1,8,0,300,0,135500
